상품명,별점,리뷰 제목,리뷰 내용,카테고리1,카테고리2
"해맑은푸드 부드러운 마른오징어 (냉동), 550g(대, 5미), 1개",5,❝ 해맑은푸드 부드러운 마른오징어 (냉동) ❞,"• 중량 - 550g (대, 5미)
• 소비기한 - 2024.12.14


마른오징어 없이 어떻게 살까 싶을 정도로 오징어를 느므느므 좋아해요
근데 요즘 마른오징어값이 금값이라서 마트가서도 들었다 내렸다를 반복..

얼마전에 시장 갔다가 5마리에 만원이라니 엄청 싸다 싶어서 사왔는데
진짜 오징어가 작기도 얼마나 작은데 그걸 아주 열심히 펴 눌렀는지
얇기도 얇고 이게 오징어가 맞나 싶을 정도로 짠맛도 거의 없더라구요

그 후로는 조미도 살짝 되어 있고 찢어져있는 오징어를 종종 사다 먹었어요
금액대가 괜찮은 편에 맛도 괜찮아 먹기 시작했더니 점점 또 가격이 오르더라구요?
그래서 먹고 싶은 오징어 끊고 있다가 이번 기회에 금징어 겟했네요!!

오징어가 집에 있으니 밖에서 가려던 2차도 뿌리치고 집에 와서 2차 먹게 되네요 까르르

대사이즈라는데 받아보니 진짜 크긴 엄청 크네요!
신랑이랑 둘이서 한마리 먹으니 딱 맛나게 2차 즐기기 좋네요~

가스레인지, 버너 있는 집은 직화구이가 짱맛이구
간편하게는 에어프라이어에 8분정도 돌려주면 돼요
냉동 오징어라서 굳이 물에 담가둘 필요는 없더라구요

냉동 보관이라서 그런지 실온에 보관했을 때보다 오징어가 더 촉촉한 식감이에요
껍질까지 깔끔하게 손질되어 있어서 덕분에 과하게 짜지 않구
취향껏 소스 찍어 즐기기에도 딱 좋아요!

오징어가 두툼하니 씹었을 때 질겅질겅이 아니라 쫀득쫀득하게 씹혀서
원래 턱관절 좋지 않은데도 부담없이 먹기 좋네요 ^^
오늘도 덕분에 호프집 외식비 아낍니당 ♡


• 마른오징어랑 잘 어울리는 소스 TIP
✔️ 기본소스- 마요네즈, 고추장, 타르타르소스
✔️ 마요네즈+간장+청양고추
✔️ 스리라차+마요네즈


✨ 솔직한 후기가 현명한 소비에 도움되셨으면 좋겠어요 ✨

쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다.",식품,곤약/방탄커피 외
"칸토 아기 무형광 이중매쉬 원형 세탁망 3종(S+M+L), 화이트, 1개",5,❝ 칸토 아기 무형광 이중매쉬 원형 세탁망 3종 ❞,"• 사이즈 - S 30cm / M 40cm / L 55cm

기존에 사용하던 세탁망이 너무 불편해서 칸토껄로 주문했어요~
이번에 처음 알게된 사실, 형광증백제가 피부에 안좋다는거!
깨끗하게 빨래했다고 생각한 옷을 입어도 피부가 따갑거나 간지러웠던 이유도 형광증백제 때문일까 싶어지더라구요

다행히 칸토 세탁망은 무형광제품이라니 안심하고 쭉 쓸 수 있겠어요
사이즈도 세가지라서 용도에 따라 골라서 사용 가능하니 좋네요
그리고 지퍼가 이중으로 되어 있고 커버까지 있어서
세탁 중에 열리는 불상사를 막을 수 있어서 정말 좋네요~
이전에는 세탁망에 넣고 세탁기에 돌리면 일반 빨래에 이미 섞어있었거든요 ㅎㅎ

그리고 기존에 쓰던 네모 세탁망보다 원형이 더 쓰임새가 좋네요
매쉬망도 이중으로 되어 있어서 훨씬 튼튼한 느낌이에요
진작에 여기에서 살껄 그랬어요 ^^

✔️ 소형(S) - 30cm
용도 : 손수건, 아기 손 발싸개, 소형 인형

✔️ 중형(M) - 40cm
용도 : 속옷, 수영복, 아기 옷, 속싸개

✔️ 대형(L) - 55cm
용도 : 숏패딩, 가디건, 니트, 래쉬가드


• 추천 대상
✔️ 소중한 옷을 오래 입고 싶으신 분
✔️ 아기 의류와 인형 빨래
✔️ 기존 세탁망에 불만족 하시는 분


✨ 솔직한 후기가 현명한 소비에 도움되셨으면 좋겠어요 ✨",싱글라이프,세탁/청소용품
"케라시스 그린티오일 퓨리파잉 샴푸 와일드피그향, 800ml, 1개",5,❤️ 지독한 정수리냄새 이제 안녕 ❤️,"❝ 케라시스 그린티오일 퓨리파잉 샴푸 와일드피그향 ❞

• 용량 - 800ml
• 사용기한 - 2025.02.11

다른 사람들보다 작은 체형이라 정수리 냄새는 항상 신경쓰게 되네요

찾아보니 케라시스에서 날 위한 샴푸가 나왔더라구요
두피 정화 딥클렌징 정수리 향기 케어라니. 이건 못 참지!

향이 체리블라썸이랑 무화과향 두가지가 있는데
체리블라썸은 익숙하지만, 무화과향 샴푸는 처음이라 주문해봤어요

어깨선 넘는 중단발 길이인데 한번의 펌핑으로도 양이 충분해요
거품이 부드럽고 쫀쫀하게 생겨나서 샴푸 한번으로도 좋네요~
녹차씨 오일이 함유되어 있어서 그런지 머리 말리고나면
두피가 굉장히 개운하면서 뽀득한 느낌이 들어서 기분 좋아요

오랫동안 사용할 샴푸라면 향도 무시 못하는데,
기본적으로 무화과의 달달한 향과 플로럴향이 베이스인데
확실히 무화가 특유의 싱그러운 향이 있어서 시원한 민트향이랑
더 잘 어울리는 것 같네요~

제일 중요한건 두피를 얼마나 깨끗하게 클렌징 해주는지,
그렇다고 과하게 유수분을 다 빼앗아 버리면 두피각질 생길 수 있어서
일주일 가량 사용해본 결과 두피 유분감이 많이 줄어들었어요
그렇다고 각질이 생길정도는 아니면서 머릿결도 컨디션이 좋아진듯 하네요

집에 들어와서 샤워하면서 샴푸하면 넘 개운하고 기분 좋아요
잠 자고 일어나도 머리카락이 떡지지 않으니 스타일링도 잘됩니다!


• 추천 대상
✔️ 정수리 냄새에 예민하신 분
✔️ 샴푸 바꿀 때 돼서 새로운 샴푸 써보고 싶으신 분
✔️ 개운하면서 싱긋한 샴푸를 원하시는 분


✨ 솔직한 후기가 현명한 소비에 도움되셨으면 좋겠어요 ✨

'케라시스'에서 제품 지원을 받아서 구매하여 솔직하게 작성했습니다.",싱글라이프,샤워/세안
"중국산 감자 당근 양파 혼합 (냉동), 1kg, 1개",5,❤️ 여기저기 활용도 높은 냉동 야채 ❤️,"❝ 중국산 감자 당근 양파 혼합 (냉동) ❞

• 중량 - 1kg
• 소비기한 - 2026.09.10

얼마전부터 카레 해달라고 조르는 신랑
카레 만들려면 양파, 감자, 당근은 필수에 고기도 사야하고..
은근 필요한게 한두가지가 아닌데 둘이 먹을 카레 준비 하다가
남는 야채가 많아 버려지기도 일쑤라 고민이 되더라구요

최대한 남거나 버리지 않고 야채를 먹을 수 없을까 생각해보니
냉동야채가 있는게 아니겠어요?

마침 카레에 필수 야채인 감자, 당근, 양파로 구성되어 있어서
바로 이거다 싶었어요

평소 엄마가 해주시던 카레에는 야채가 꽤나 큼직하게 들어가는데
그 크기에서 4등분 한 정도로 잘게 썰어져 있어요
저도 카레 만들때 야채를 잘게 써는 편이라 저한테는 잘 맞네요
그래서 카레 뿐만 아니라 볶음밥에도 바로 넣어 만들 수있는 크기에요
된장찌개 끓일 때도 된장이랑 요 야채만 넣으면 간편하게 끓일 수 있어서
여러모로 다양하게 활용하게 되네요

냉동야채라서 아삭한 식감은 포기해도 생각보다 맛있어요
신랑한테 냉동이란 얘기 안했더니 모르더라구요 ㅎㅎ

1kg 대용량이라서 냉동실에 넣어두면 마음이 든든해집니다
다 먹어갈 즈음에 또 다시 주문확률 100%에요
한번 사용해보니 정말 편해서 좋네요 ^^


• 추천 대상
✔️ 자취생, 1인가족, 집밥 많지 않은 집
✔️ 여러모로 활용도있는 야채가 필요하신 분
✔️ 순식간에 뚝딱 손쉽게 요리하고 싶으신 분


✨ 솔직한 후기가 현명한 소비에 도움되셨으면 좋겠어요 ✨",헬스/건강식품,곤약/방탄커피 외
"엠보그 브로콜리 믹스 (냉동), 750g, 1개",5,❤️ 여러모로 사용하기 좋은 냉동 야채 ❤️,"❝ 엠보그 브로콜리 믹스 (냉동) ❞

• 중량 - 750g
• 소비기한 - 2025.02.08

며칠전에 크리스마스 홈파티 하면서 홍합스튜 만드는데
브로콜리가 없어서 엄청 허전하더라구요
그렇다고 브로콜리 사기에는 집밥이 드문 집이라서
분명 조금만 쓰고 나머지는 물러져 버릴게 뻔한터라..

이럴때를 대비해서 냉동 브로콜리를 찾아봤네요~
브로콜리만 있는걸로 살까 이걸로 살까 고민 살짝 하다가
결국 브로콜리랑 콜리플라워, 당근까지 있는걸로 주문했어요
각각의 야채 비율이 똑같이 들어있다보니 비교적 당근이 많아 보이긴 하네요

원산지는 중국을 제외한 혼합국이라 이것 또한 신기하네요
벨기에, 프랑스, 네덜란드, 독일, 오스트리아, 스페인, 폴란드, 포르투갈
이 많은 나라에서 어떻게 브로콜리랑 콜리플라워, 당근을 들여오는건지..ㅎ
소비자 입장에서는 저렴하게 먹으니 좋을뿐이죠 뭐 ^^

홍합스튜는 며칠전에 먹어서 카레 만들때 넣어봤어요
확실히 브로콜리랑 콜리플라워가 들어가니 건강한 맛도 나고 좋네요
한번 냉동됐다가 조리한거라 생으로 조리했을 때와 비교해서
아삭한 식감을 기대하긴 어렵지만 적당히 뽀독거리는 식감이라 굿굿~

대용량이라 냉동실에 넣어두고 꽤 오랫동안 먹을것 같아요
이거 다 먹으면 당연히 추가 주문 할듯해요
냉동야채 한번 시작하면 끊을 수가 없어요 ㅎㅎ
필요할때마다 야채를 먹을 수 있으니까 소수 가족에튼 최고네요!


• 추천 대상
✔️ 1인-2인 소수 가족
✔️ 오랫동안 상할 걱정없이 야채 사용하실 분
✔️ 좀 더 영양가 있는 요리를 하고 싶다면


✨ 솔직한 후기가 현명한 소비에 도움되셨으면 좋겠어요 ✨",싱글라이프,샐러드/시리얼
"네이처 에너지 샴푸, 1개, 500ml",5,샴푸는 고띠 하세요 ♡,"• 네이처 에너지 샴푸
• 용량 - 500ml
• 사용기한 - 2026.01.09

• 주문 이유 - 신랑 머리카락이 빠져도 너무 빠지는것 같더라구요
거실이며 방이며 머리카락이 자주 보여 청소기를 몇번이나 밀어대는지..
살짝 탈모가 진행이 될 조짐이 보이기에 서둘러 전용 샴푸를 주문했어요
어짜피 저도 같이 사용할꺼라 이것저것 비교해보면서 골랐습니다


• 사용후기 - 아무리 전용샴푸라고 해도 사용하고 하루아침만에 좋아질 수는 없겠죠
그래서 최대한 꾸준히 오랫동안 쓸 수 있게끔 모든 면에서 만족스러운 제품을 찾고 싶었어요

첫번째로 샴푸향이 마음에 들어야 계속 쓸 수 있는데
개인적으로 민트향처럼 시원한 향은 그다지 좋아하지 않거든요
근데 네이처 에너지 샴푸는 너무 향기로운 꽃향이 풍부하다보니 탈모샴푸라는걸 잊을때가 많아요
딱 꽃집에 와있는 것 같은 생화향이 가득해서 화장실 냄새도 좋아져요 ㅋ

그리고 샴푸만 썼을 때에 머릿결이 과하게 뻣뻣해지는건 정말 싫거든요
잦은 염색과 탈색으로 인해 머릿결이 많이 상해있는 상태인데
이건 샴푸하면서 부드럽게 감기는 느낌이 아주 좋아요
트리트먼트 사용하지 않아도 될 정도라 번거로움이 없어 이부분 역시 정말 마음에 드네요

요즘 날씨 극건조해져서 두피도 같이 건조해져 각질 생겼던것도
샴푸 하나 바꾸고나니 두피가 아주 깨끗해졌어요 ^^

머리카락 빠지는건 좀 더 두고봐야 진가를 알 수 있겠지만
이정도만으로도 충분히 만족스러워 꾸준히 사용할 수 있겠어요~


• 추천 대상
✔️ 탈모샴푸도 향기롭게 쓰고 싶으신 분
✔️ 미리부터 탈모도 예방하며 꾸준히 사용 할 샴푸 찾으시는 분


✨ 솔직한 후기가 현명한 소비에 도움되셨으면 좋겠어요 ✨

♥",싱글라이프,샤워/세안
"달곰한 문해력 초등 독해, NE능률, 초등4학년, 4A단계",5,가볍게 읽는것 만으로도 도움되는 달곰 ♡,"• 달곰한 문해력 초등 독해
• 단계 - 4A단계 : 초4
• 사이즈 - 220 x 300

• 주문이유 - 이제 4학년 올라가다보니 크리스마스 선물로 장난감 보다는
스스로 즐겁게 공부하는 습관을 위해 달콤한 문해력으로 준비!
학교 수업 진도에 맞춘 문제집만 풀기 보다는 포괄적으로 알아두면 좋을것 같아서 골랐어요


• 사용후기 - 크리스마스 선물로 문제집이라니...
기대에 미치지 못했는지 처음에는 다소 실망된 모습을 보였으나 ㅋ
받자마자 한장 한장 넘기면서 살펴보더니 지루하지 않은 구성이라 그런지 술술 읽어나가더라구요
어느정도 러닝 준비가 됐을 때 연필 한자루 쥐어주니 문제를 맞추고 싶어서 순간 집중력 업 되네요!

저도 옆에서 같이 살펴보니 문학과 비문학으로 나눠져 있는게 아니고 동시에 연결시켜 배치되어 있다보니
비문학 지문으로 쉽게 술술 익히고 이후에 문학 지문으로 탄탄히 지식 쌓으니 더 쉽게 쉽게 풀리는것 같아요
게다가 교과 연계 필독 도서라서 훨씬 도움되네요~

총 20가지 주제는 제가 봐도 흥미롭고 새롭게 알아가는 느낌이라
10살 아이가 보기에도 충분히 재미있어 하네요 ^^
재미 붙이면 하루에 한가지 주제 끝낼 수 있어서 금방 다 풀 수 있을듯 해요

나름 이번 크리스마스 선물 성공적!!! ㅎㅎ


• 추천 대상
✔️ 아직 지문 이해가 쉽지 않은 10-11세 친구들
✔️ 국어를 재미있게 느끼길 원하는 친구들


✨ 솔직한 후기가 현명한 소비에 도움되셨으면 좋겠어요 ✨

♥",출산/유아동,유아동도서
"한국양봉농협 밤꿀, 1개, 500g",5,묵직한 달달함을 원하신다면 밤꿀 ♥,"• 한국양봉농협 밤꿀
• 용량 - 500g
• 품질유지기한 - 2026.11.09

• 주문이유 - 그동안 집에서 먹어오던 꿀이 똑 떨어지는 바람에 급할땐 역시 쿠팡 로켓배송!!
평소에 설탕을 거의 쓰지 않아서 달달함 낼 때 꿀은 필수거든요.
이전에 스틱꿀 먹으면서 아카시아꿀, 토종꿀, 밤꿀 중에 밤꿀이 제일
입에 잘 맞고 꿀맛이 깊어서 밤꿀 큰걸로 주문했어요 :)


• 사용후기 - 꿀 중에 밤꿀이 단맛이 과하지 않으면서도 묵직한 달달함을 내다보니 음식에 더해주면 음식의 무게가 실리는 느낌이에요.
가벼운 단맛은 솔직히 설탕이나 올리고당과 별 다를게 없다고 느껴지거든요.
특히 카프레제 만들 때 발사믹소스와 함께 밤꿀을 뿌려주면 맛이 더욱 고급스러워 진답니다.

요즘은 날씨가 추워 티포트에 물을 넉넉히 넣고 밤꿀을 섞어 따뜻하게 해두고 생각날 때 마다 마셔주고 있어요.
덕분에 오늘같이 추운 날씨에도 집에 들어오면 꿀물 먼저 찾게 되네요~
꿀물로 타서 마셔도 가볍지 않은 밤꿀맛에 여느 고급차 부럽지 않아요.

500g 크기로 한손으로 들었을 때도 무겁지 않고
튜브형이라 원하는 만큼 사용이 가능해 아주 편하답니다.
꿀단지에 들어있는건 보기에는 좋지만 사용하기 매우 불편하거든요.

여담이지만 과음하고 난 다음날 아침에 요 밤꿀 듬뿍 넣어
아이스꿀물 한잔 마셔주면 금세 숙취도 잠잠해집니다 ㅎㅎ


• 추천 대상
✔️ 가벼운 꿀맛 보다는 무게감 있는 꿀맛을 원하는 분
✔️ 겨울 내 감기 걱정 없이 지내고 싶으신 분
✔️ 사용이 편리한 꿀을 찾으시는 분

✨ 솔직한 후기가 현명한 소비에 도움되셨으면 좋겠어요 ✨

♥",싱글라이프,간식/베이커리
"클라뷰 리얼 비건 저분자 콜라겐 탄력 크림 50ml, 1개",5,피부 탄력 끌어올리기,"• 클라뷰 리얼 비건 저분자 콜라겐 탄력 크림
• 용량 - 50ml
• 유통기한 - 2026.10.23

• 주문이유 - 날씨가 급 추워지다보니 피부가 엄청 건조해지면서 땡기고 따갑기까지 하더라구요.
근데 피부가 건조해지니까 주름이 더 쉽게 생기는것 같아서 재빠르게 쿠팡 로켓배송으로 주문했어요!


• 사용후기 - 이미 클라뷰 제품들은 많이 써본터라 이것 역시 믿고 주문했어요.
콜라겐 앰플은 사용하고 있어서 같은 라인의 탄력 크림으로 같이 써보니 역시 너무 좋네요~
비건제품이라서 피부에 트러블 올라온적 단 한번도 없을 정도로 순하고 좋아요.
조금만 자극이 와도 간지럽고 따갑고 결국 얼굴 뒤집어진적이 참 많았는데,
비건 제품 쓰면서 그런 트러블에 대한 걱정 없이 잘 살고 있네요 ^^

사용전에 앰플만으로는 부족했던 유수분이 더블로 채워진 느낌이에요.
확실히 식물성 콜라겐이라서 그런지 더 가볍게 발리면서도 쫀쫀함은 최고에요!
그렇다고 얼굴에 기름기가 도는 과한 유분감이 아니라서 화장도 참 잘먹고 시간이 지나도 예쁜 광이 돌아서 아주 마음에 들어요.

• 사용팁 - 크림 바를 때 손으로 바르지말고 퍼프로 발라보세요. 완전 신세계에요 ㅎㅎ
피부 온도도 시원하게 유지되면서 모공도 매끄럽게 매꿔주고 실크처럼 발리는 느낌이에요^^
이후에 메이크업을 해도 화장이 엄청 매끈하게 잘 먹는답니다!


• 추천 대상
✔️ 건조한 피부에 순한 유수분을 충전하고 싶으신 분
✔️ 민감성 피부에도 안심할 수 있는 콜라겐 크림 찾으시는 분


✨ 솔직한 후기가 현명한 소비에 도움 되시길 바랍니당 ✨

♥",뷰티,스킨케어
"셀트리온 이너랩 면역7 바이오틱스 유산균, 135g, 2개",5,맛있게 먹고 화장실 잘가고 !,"• 셀트리온 이너랩 면역7 바이오틱스 유산균
• 용량 - 4.5g x 30포 135g
• 유통기한 - 2024.12.21

• 주문이유 - 매일같이 화장실에서 안나오는 신랑이 안쓰러워 유산균 이것저것 사서 먹여봤는데, 잘 맞는 유산균 찾기가 쉽지가 않더라구요. 셀트리온 이너랩 제품들은 저한테 잘맞아서 잘 먹고 있다보니 신랑것도 여기껄로 주문해봤어요.


• 사용후기 - 우선, 신랑은 캡슐에 들어있는 유산균을 굉장히 꺼려해요.
적정량이 있다보니 캡슐형 유산균은 기본적으로 알 크기가 좀 큰편이잖아요?
그래서 그런지 목넘김도 쉽지 않다고 하고 먹고나서 큰 도움도 안된다고 매번 그러더라구요.
아무리 비싼것도 제 몸에 맞지 않으면 무용지물...

여기꺼는 분말형이라서 목넘김도 어려움이 없고 한포 그냥 틑어서 털어 넣으면 끝이에요.
이번에는 제발 좀 효과좀 봤으면 싶어서 평일동안 아무말 않하고 반응을 기다렸어요.
매일 아침마다 한포씩 털어넣고 출근하다가 주말에도 아침에 일어나서 한포 먹더라구요.
이번 유산균은 진짜 좋은거 같다고 아침마다 화장실 다녀오면 엄청 상쾌하다네요!
집에서도 화장실 들어가면 함흥차사였는데, 이제는 들어가면 금방금방 나오는걸 보니
정말 자기한테 맞는 유산균이 따로 있는건가 싶어요 ㅎㅎ

그래서 성분 잘 기억해놓자 싶어서 찾아보니 신바이오틱스가 주원료라네요.
프리바이오틱스랑 프로바이오틱스 혼합물이 좋긴 좋은가봐요~

저도 유산균 다 먹은 참에 이걸로 갈아탔더니 나쁘지 않네요 ^^
맛도 보들보들 우유맛이라서 거부감 없고 저는 따로 물 안마시고 녹여 먹어요.
야식도 좋아하고 기름진 음식 자주 먹는 부부라서 앞으로 신랑이랑 이걸로 주문해서 먹으려구요.

• 추천 대상
✔️ 나한테 잘 맞는 유산균 아직 못 찾으신 분
✔️ 화장실에서 오래 있는 분


✨ 솔직한 후기가 현명한 소비에 도움되셨으면 좋겠어요 ✨",식품,곤약/방탄커피 외
"한라산농장 황금향 10KG 5KG 농장직송 -불만시 무료반품-, 황금향 10KG 중과 46~55과, 1개",5,올해는 '향' 들어간 과일이 맛있대요 ^^,"• 한라산농장 황금향 10KG 5KG 농장직송 -불만시 무료반품-
• 용량 - 중과 46~55과 10kg
• 원산지 - 제주도 서귀포시

• 주문이유 - 귤 사려고 들어왔다가 요즘 향 들어간 과일이 다 농사가 잘됐다고 맛나다고 해서
황금향이 보이길래 귤이랑 같이 주문했어요~
황금향 중과 10kg이 삼만원대면 가격이 너무 착하니 안 살 이유가 없죠 ^^
목요일 저녁 7시넘어 주문하고 토요일 아침에 잘 받았어요.
금요일에 발송하고 토요일에 받으니 하루만에 제주도 배송 숑숑!!


• 시식후기 - 우선 한라산농장은 왁스나 코팅, 후숙을 하지 않은 상태라고 하는데,
직접 받아보니 색도 넘 예쁜 감귤색에 반짝반짝 깨끗하기까지 해서 상태가 참 좋아요~
중과 사이즈로 주문하면서 귤은 중대과 주문했더니 언뜻보면 사이즈가 같아요 ㅎㅎ

하지만 맛은 황금향 따라올 수 없는거 아시죠?
껍질도 참 얇고 맛이 정말 새콤달콤하고 과즙이 엄청 풍부해서 진짜 맛있어요.
황금향 하나만 까기 시작해도 집안 가득 새콤달콤한 향이 가득해져서 디퓨져가 필요없네요.

처음엔 껍질이 얇아서 아가들이 귤까는것처럼 작게작게 까지는건가 싶었는데,
언니가 황금향도 귤 주무르듯이 한번 해주면 잘 까진다고 하더라구요.
그랬더니 귤보다는 아니지만 수월하게 잘 까지네요~

황금향은 후숙과일이라 받은 상태에서 신맛이 나면 배란다에 두고 후숙해서 먹으면
당도가 높아져서 더욱 달콤하다고 친절하게 안내문도 동봉해서 보내주셨더라구요.
근데 바로 먹어도 너무 달달하고 맛나서 후숙이 따로 필요없어요.

제주도 여행가서 시장에서 사는것보다 서울에서 주문하는게 더 저렴하고 맛도 좋고!
한라산농장 기억해두고 계속 주문할래요~



✨ 솔직한 후기가 현명한 소비에 도움되셨으면 좋겠어요 ✨",식품,과일
