상품명,별점,리뷰 제목,리뷰 내용,카테고리1,카테고리2
"못생겨도 맛있는 흙당근, 700g, 1개",5,,"못생겨도 맛있는 흙당근, 700g, 1개


음식하려고 보니 당근이 똑떨어져서
주문했어요.

당근 먹어보고 놀랐네요~
못생겨도 맛있는 흙당근인데,
이쁘고,달작지근 하고 아삭해요.

흙도 묻어있고,엄청 싱싱해요.
가격대비 양도많고 ,가성비 최고에요!

깨끗히 세척하고 손질해서
꼬마김밥 만들어서 맛있게 먹었네요.

당근 양이 많아서 카레도 해먹었는데요
그래도 당근이 많이 남았어요 ㅋ
두식구라 오래 먹을수 있을 양이에요.

상처도 많지않고 맛도 너무좋고!
앞으로는 요제품만 먹을생각이에요~

제글을 읽어 주셔서 감사합니다.(-.-)(_._)
구매 하시는데 조금이나마 도움이 되셨으면 합니다^^





‐----‐---------------------------------------------------------------------------------당근----------------------------------------------------------------------------------------당근---------------------------------------------------------------------------------------------------------------------------------------
‐----‐---------------------------------------------당근--------------------------------------------------------------------------------------------------------",헬스/건강식품,곤약/방탄커피 외
"절단 명태 코다리 (냉동), 1kg, 2팩",5,,"절단 명태 코다리 (냉동), 1kg, 2팩


코다리조림,동태탕 먹고싶어서
재구매 했어요.

총 두팩이고 지퍼팩 이에요~
한팩을 열면 속에 두팩으로 나눠서 포장 되있어요.

손질도 아주 잘되있고 깨끗해서
한번 씻기만해서 조리하면 끝~너무 편해요!

식구 수대로, 먹기에 아주 편하게 소포장 되있네요.
저희는 두식구라 먹고싶을때 반팩으로 한끼씩
먹고있어요. 매끼 같은음식 먹기 싫어하는 짝꿍 때문에,반팩씩 조리하니 아주 편합니다.

날이 쌀쌀해서 갑자기 동태탕이 먹고 싶거나,반찬없을때,냉동실에 명태코다리 한팩
꺼내서 요리하면 끝~보관도 길고 최고에용!

아주 꾸덕하게 말려진게 아니라서
동태탕으로도 먹기 좋구요,
코다리가 약간 작은 사이즈라 먹기에 더좋아요.

비상용으로 보관해놨으니 ~반찬 걱정 없어요~~
다먹으면 재주문 또하러 오겠습니다.

제글을 읽어 주셔서 감사합니다.(-.-)(_._)
구매 하시는데 조금이나마 도움이 되셨으면 합니다^^




‐----‐------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
‐----‐---------------------------------------------------------------------------",헬스/건강식품,곤약/방탄커피 외
"풀무원 정통순두부 찌개양념, 140g, 1개",5,,"풀무원 정통순두부 찌개양념, 140g,1개


순두부찌개를 자주 해먹는데요
짝꿍이 제가만든 찌게가 맛이없다고
매번 투덜거려서 찌개양념을 구매했어요.

양념을 그릇에 담아보니 물더라구요.
진득한 양념인줄 ㅋ
물은 아주 소량만 넣고 끓여야 맛이맞네요.

저는 일단 올리브유에 대파볶아준뒤
찌개양념붓고 물약간 마늘 바지락
버섯 넣고 끓이다가 계란은 반숙되면
짝꿍이 싫어해서 풀어서 넣었어요.
여기에 대파볶을때 어묵얆게채처서 같이볶아도
맛있어요.

맛보고 깜짝 놀랐네요!
음식점에서 파는것보다 더맛있어요!!!
이렇게 맛있다니.. 와우 ~

바지락 베이스로 만든거라 순두부찌개양념으로
아주 딱이네요.

많이사서 쟁여놓고 순두부찌개 할때마다
써야겠어요 ㅋㅋ

맛 최고에요!
마법의 풀무원 순두부찌개양념~~~

제글을 읽어 주셔서 감사합니다.(-.-)(_._)
구매 하시는데 조금이나마 도움이 되셨으면 합니다^^





‐----‐------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
‐----‐---------------------------------------------------------------------------",식품,면/통조림/가공식품
"밀양 깻잎, 100g, 1개",5,,"밀양 깻잎, 100g, 1개


깻잎전 하려고 주문 했어요.
다른 식재료랑 같이 주문 해서인지...
아이스팩 때문에, 깻잎 일부분이 얼었네요;;
아이스팩이 연약한 깻잎게 닿지않도록
조심해서 안겹치게 넣어 주셔야 할것같아요.

소량 주문에 가격도 저렴해서
상한부분은 잘라내고 그냥 먹기로 했어요.

동생이 먹고 싶다고 해서 동그랑땡 하고
깻잎전 조금 만들어 봤어요.

깻잎은 맛있는 깻잎이네요.. 향이 너무 좋아요.
깻잎전은 조금만 만들거라, 100그람 주문한것도 남아서,
삼겹살 구워서 쌈 싸먹었어요~~~

일부 배송중에 상해서 온건 좀 아쉽지만;;
씹는 맛도 향도, 좋은 깻잎 이라 맛있게 먹었네요.

제글을 읽어 주셔서 감사합니다.(-.-)(_._)
구매 하시는데 조금이나마 도움이 되셨으면 합니다^^





‐----‐------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
‐----‐---------------------------------------------------------------------------",헬스/건강식품,곤약/방탄커피 외
"계림농장 무항생제 1+등급 특란, 30구, 1개",5,,"계림농장 무항생제 1+등급 특란, 30구, 1개


마트에서도 쿠팡에서도
요즘 대란 사이즈가 작더라구요~
후라이를 하더라도 2개는 해야 먹을수있어서
이번에는 좀더 큰사이즈로 주문했어요.

계란 사이즈 분류: 소란>중란>대란>특란>왕란.
4번째 사이즈 특란 주문 했어요.

사육환경번호:1.2.3.4
1번:자연 방사육 2번:계사 내 평사
3번:개선된 케이지 4번:기존 케이지

1+등급 특란에,사육환경 번호가 3이에요!!!앗싸~

계란에 찍혀있는 번호
ex) 1023
J00304
1023 - 산란일자.
J00304 - 끝자리 4번 사육환경번호.
앞에 J0030 생산자 고유번호 에요.

안전포장이라 상한거나 금간거
하나도 없어요~ 계란이 깨끗 합니다!

이제품은 무항생제라 안심하고 먹고 있어요.
무항생제 계란은!
닭이 항생제를 사용하지 않고 생산한 계란 이랍니다.

김밥이랑 이것저것 요리하려고 계란 깨트려서
그릇에 담았는데, 와우!~이렇게 진노랑색이나는
노른자는 정말 오랫만에 봤어요.
그래서인지 계란후라이 맛이 더 고소한것 같아요.
너무 맛있는 계란이에요.!

반찬 없을때 계란 만한게 없는것 같아요~
근육,피부,모발,골,뇌,뼈 건강,노화,눈
건강한 조직을, 유지 하는데 도움이 되는 계란!!!
단백질이 풍부한 계란! 거의 매일 먹고 있어용~

저는 대파송송 썰어서, 파를 많이 넣고 만든 계란말이가 요즘 최애 반찬 이에요 >.<

계란말이랑 김치만 있어도 별다른 반찬 필요없이
밥이 꿀떡꿀떡 잘넘어가요 ㅋㅋ

계란 삶아서, 간식으로 토스트도 해먹고
장조림,국,등 계란으로 만들수 있는 음식은 정말
너무 많네요~

삶는계란을 반 잘라서, 초장,그위에 채친 오이를
올려서 먹으면 별미에요.
학창시절 매점에서 팔던 메뉴에용 ㅋ

두식구지만 계란한판, 보통 2주면 소진 했었는데요,
이번 계란은 사이즈가 확실히 커서 양도많고
좀더 오래 먹을수 있겠어요.
가격대비 가성비 좋은 계란인것 같아요.
재구매 하러 올께요~

제글을 읽어 주셔서 감사합니다.(-.-)(_._)
구매 하시는데 조금이나마 도움이 되셨으면 합니다^^



‐----‐---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------☆☆☆☆☆--------------------- ---------------------------------------------------------------------------------
‐----‐---------------------------------------------------------------------------",식품,곤약/방탄커피 외
"조인 깐 메추리알, 1kg, 1개",5,,"조인 깐메추리알, 500g, 1개


메추리알 조림 할때마다 직접 삶고,
껍질 까다보면 잘 안벗겨져서,
흰자,노른자 뜯끼고ㅋ매번 그러다가
깐메추리알 먹어본뒤로는 세상 편할수가없어요!

처음 주문할때는
메추리알 담겨있는 물이 약간 녹색이라서
상한건가? 했는데,,
메추리 파손방지용 충진수, 식초랑소금 이 들어있어서 그런거더라구요.
상세설명에 자세히 나와있네요 >.<
인체에 무해하다니 안심이 되요.

씻어서 바로 먹어도 되고, 저는 메추리조림 했어요.
난황중심 제공법으로 만들어저서 부서지지 않고,
모양도 이쁘고 탱글해요.맛도 고소~합니다.
껍질이 제거된 메추리알~빠르게 조리할수 있어서
너무 간편하고 좋아요~

영양도 좋고 ,두식구 500그람이면 반찬으로
일주일은 먹을수 있어요.
가격대비 양도많고 가성비 최고에요!

제글을 읽어 주셔서 감사합니다.(-.-)(_._)
구매 하시는데 조금이나마 도움이 되셨으면 합니다^^




‐----‐------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------☆☆☆☆☆----------------------------------------------------------------------------------------------------------------------------------------------------------------------
‐----‐----------------------------------------------------------------------",식품,곤약/방탄커피 외
"아로마티카 로즈마리 스칼프 스케일링 샴푸, 1L, 1개",5,,"아로마티카 로즈마리 스칼프 스케일링 샴푸, 1L, 1개


40대후반 되니 머리카락이 엄청빠지고,
두피에 딱지?같은것도 생기더라구요;
탈모샴푸겸 ,성분 좋은걸로 써야할것 같아서
찿던중에 요제품이 딱 맞을것 같아서 구매했어요.

전성분에 로즈마리잎 추출물이 들어있는데요,
로즈마리잎 추출물,발모촉진에 대한 논문결과를 보면, 모발의재성장을 개선했다.라고
나와 있더라구요.

미녹시딜과 비교했을때 차이가 없음.
요제품 6개월정도 쓰면, 효과를 볼수있다고 하네요.
나이아신아마이드도 함유 되있는데요,효과는 두피,염증,여드름,붉음증 개선에 아주 좋아요.
화장품도 나이아신아마이드 쓰고 있는데요,
같은 효과에요.얼굴에 뾰로지같은거 올라올때도
써주면 가라않고 피부도 화사해지거든요.

샴푸 몇주 써본결과 저는 아주 만족하며 쓰고있어요.
로즈마리 향도좋고, 거품도 적당하고
감고나면 기름지지않고 두피가 개운해요.
뻣뻣함은 제머릿결이 워낙 상해서
트리트먼트 하고나면 부드러워지니
샴푸효능만 좋으면 만사오케이 ~
탈모효과는 6개월 써보고 리뷰할께요.

제글을 읽어 주셔서 감사합니다.(-.-)(_._)
구매 하시는데 조금이나마 도움이 되셨으면 합니다^^



‐----‐-----------------------------------------------------------------------------------------------------------------------/)/)---------------------------------------------------------------------(•. • )-------------------- ----------------------------------------------------------------------------
‐----‐----------------------------------------------------------------------",뷰티,헤어
"캐럿 남녀공용 26수 라운드 반팔티 8컬러, S, 화이트",5,,"캐럿 남녀공용 26수 라운드 반팔티 8컬러,S,화이트


면티가 필요해서 찿다가 좋아보여서 구매했어요
순면100%라 그런지 엄청 부드럽고,
입었을때 느낌도 너~무 좋네요.

티속에 입으려고 아주 딱맞게 55주문했어요.
신축성은 있구요,건조기 돌리면 줄어드는 순면재질이라
손세탁후 자연건조 시켰어요.

집에서도 편하게 입기 좋은 면티네요.~
제가 원하는 느낌의 원단이라
몇장 주문해서 주구장창 입어야겠어요 ㅋ

가격대비 가성비 너무좋네요~
이제품 적극 추천합니다!!!

제글을 읽어 주셔서 감사합니다.(-.-)(_._)
구매 하시는데 조금이나마 도움이 되셨으면 합니다^^




‐----‐-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------☆☆☆☆☆--------------------------------- ---------------------------------------------------------------------------------
‐----‐---------------------------------------------------------------------------",남녀 공용 의류,티셔츠
"풀무원 치자반절단무지, 350g, 1개",5,,"풀무원 치자반절단무지, 350g, 1개


저희집은 김밥을 너~무 좋아해서
자주 만들어 먹는데요.

김밥에 빠질수없는 단무지!
일반 단무지는 식감과맛,두께,가
제입맛엔 안맞더라구요>.<

그래서, 단무지는 무조건!
치차단무지만, 고집합니다^^;

치자가 들어가서 ,색도 먹음직 스럽고,
식감도 꼬들~꼬들한, 치자단무지로
이번에도 주문했어요.~

저는 김밥 만들때 단무지가 너무큰걸 싫어해서 통단무지를 원하는 두께로 잘라서 만드는데요,,

치자단무지는 김밥에 여러가지 재료들과 어우려저서,
아삭하고 꼬들한 식감과 단짠,새콤한 맛을 내줘요.

단무지 반절 이지만, 두개가 들어있구요,
김밥 20줄 만들고도 남았네요.~

치자단무지는 보통 반달모양 그대로 잘라서
무침으로 많이 먹는것 같은데요~

얇게 채처서 무침한 단무지를, 비빔밥에 넣어도 맛있구요,라면끓여서 단무지랑 함께 먹어도 맛있고...

저는 남은 단무지로 돌솥날치알밥을
만들어 먹으려구요.아주 작게 잘라서 넣어주면
꼬득꼬득 씹히는 맛이 아주 좋아요.~
주먹밥에 넣어도 맛있어용.
치자단무지 최고입니다!

제글을 읽어 주셔서 감사합니다.(-.-)(_._)
구매 하시는데 조금이나마 도움이 되셨으면 합니다^^





‐----‐-----------------------------------------------------------------------------------------------------------------------/)/)-------------------------------------------------------------------------(•. • )----------------------------- ---------------------------------------------------------------------------------
‐----‐---------------------------------------------------------------------------",식품,반찬/간편식/대용식
"청정원 건강생각햄, 300g, 1개",5,,"청정원 건강생각햄, 300g, 1개

저희집은 김밥을 좋아해서
자주 만들어 먹는데요.

이번에도 돼지고기 함량이 높은,
청정원 햄을 구매 했어요.

햄을 좋아해서 햄 고를때는
다른거 볼것없이 돼지고기 함량만 보는 편이에요.

돼지고기 국산 91.50%
꾀나 높은 함량이에요.굿굿~

햄,맛도 적당히 짭쪼름 하고,
부드럽고 식감도 좋고,맛있더라구요.

적당한 두께로 썰어서
김밥 20줄 만들어 먹었네요.

너무 두껍게 자르면 김밥이 햄맛만나고,
또 너무 얇으면 맛이 잘 안나더라구요.
적당한 두께로 20개 잘라주고~
아주 맛있는 김밥 완성입니당^^/

햄으로 만들수있는 음식은 정말 많은것 같은데요,
얇게 잘라서 그냥 구워도
햄이 맛있다보니 반찬으로 좋더라구요.

계란,파송송~넣고 부처먹어도 요것도 반찬 ~
두식구 반찬으로 300그람 한팩으로,
넉넉하게 먹을수 있어요.
가격대비 가성비 좋은 햄인것 같아요.~


제글을 읽어 주셔서 감사합니다.(-.-)(_._)
구매 하시는데 조금이나마 도움이 되셨으면 합니다^^






‐----‐-----------------------------------------------------------------------------------------------------------------------/)/)---------------------------------------------------------------------(•. • )-------------------- ----------------------------------------------------------------------------
‐----‐----------------------------------------------------------------------",식품,냉장/냉동/간편요리
"아이엠아이 실리콘 반코팅 목장갑, 블랙, 10세트",5,,"아이엠아이 실리콘 반코팅 목장갑,블랙×10세트.

운전이 직업인 남편은 쉬는날 빼고는 매일 장갑을끼고 운전하는데요,

다*소 장갑을 지금까지 쓰다가
쿠팡에서 파는 장갑을 발견하고 구매했어요.

다*소 장갑은 실리콘이 하루만에 떨어지고
금새 해져서 이틀쓰면 버렸거든요.

요제품은 실리콘 엠보싱이 있어서,
핸들잡아도 안미끄럽고,통풍도 잘되서 땀도 안차고 신축성도 좋고 손에 착감기는,착용감도 좋고,천재질도 튼튼하다고 아주 좋아하네요.

키181몸무게86키로 남성 손에 잘맞구요,
손이 여자치고는 큰편인데 살이 없어서 그런지 저한테는 약간 헐렁하게 맞네요.

가격대비 가성비 너무좋은 제품인것 같아요.
앞으로는 이제품만 계속 쓸생각입니당.~

제글을 읽어 주셔서 감사합니다.(-.-)(_._)
구매 하시는데 조금이나마 도움이 되셨으면 합니다^^





‐----‐---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------☆☆☆☆☆------------------------------------------------------------------------------------------------------------- ---------------------------------------------------------------------------------
‐----‐---------------------------------------------------------------------------",생활용품,안전/호신용품
"비더살롱 크리닉 트리트먼트 샴푸 / 지성용, 1000ml, 1개",5,,"비더살롱 크리닉 트리트먼트 샴푸 / 지성용, 1000ml, 1개


비더살롱 샴푸는 저희 언니가 쓰는 제품 인데요,
3~4번째 주문 하는것 같네요.

언니 두피상태는 중건성,비듬,뾰로지,딱지?,
간지러움,머리 빠짐도 있고
특히,머리 감고나면 간지러워서 힘들어 했어요.

좋다는 샴푸 이것 저것 써봐도 별다른
효과는 없었는데요,,,
비더살롱 샴푸 쓰고난 뒤로 증상이 많이 좋아져서
계속 요샴푸만 사용 중이에요~

거품도 잘나고,머리감고나면 개운하고
시원하다고 하네요.

두피에 딱맞는 샴푸를 찿아서
아주 마음에 든다며, 만족하며 쓰고 있어요.

두통째 쓰면서는 비더살롱 트리트먼트도
같이 쓰고있어요.

언니 두피에 잘맞는 삼푸라 다행이에요 ㅋ
앞으로도 요제품만 쓰겠다고 합니다~

제글을 읽어 주셔서 감사합니다.(-.-)(_._)
구매 하시는데 조금이나마 도움이 되셨으면 합니다^^






‐----‐------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
‐----‐----------------------------------------------------------------------",싱글라이프,샤워/세안
"곰곰 냉동 블루베리, 1kg, 1개",5,,"곰곰 냉동 블루베리, 1kg, 1개


겨울에도 생과일쥬스를 먹고싶어서
곰곰 냉동 미국산 블루베리 주문 해봤어요.

기대 이상으로 상태가 너무 좋네요.!

IQF냉동 블루베리를 개별 한알 한 알을
급속냉동 한거라 생과일 모양이
그대로유지 된다고 하는데 받아보니 확인이 되네요.

진한 보랏빛,알이 탱글하고 상한것도 없어요.
가격대비 양도많고 가성비 좋아요!

냉동블루베리 먹는 방법은 너무나 많지만,
저희집은 냉동실에 보관된 딸기랑 블루베리
우유,꿀,을 믹서에 넣고 갈아서 먹고 있어요.

바나나도 같이 넣으면 속도 든든하고 더 맛있어요.
베이커리류와 함께 먹으면 한끼 식사로도 충분해요.

맛도좋고 영양도좋으니 매일 한잔씩 먹게 되네요.
냉동이지만 신선한 과일맛을 사계절 언제든지
먹을수 있고 지퍼팩이라 보관도 용이해서
간편하게 먹기 좋은것 같아요.

블루베리 효능은 많이 있지만, 그중에 혈액순환개선,눈건강,장건강도움,
체중감 량도움,특히나 콜라겐!!!

콜라겐의 합성을돕는 안토시아닌이 풍부한데 피부 콜라겐의 분해를 줄이고 콜라겐생성을 증가
시킨다는 연구결과도 있다고 해요.

베리류는 특히나 여성에게 좋다고 하죠 ^^

냉동블루베리는 얼린뒤 약3개월동안에는
항산화 성분이 증가한다고 하네요.

효능많은 블루베리 드시고 건강챙기세요 ~

제글을 읽어 주셔서 감사합니다.(-.-)(_._)
구매 하시는데 조금이나마 도움이 되셨으면 합니다^^




‐----‐--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------☆☆☆☆☆----------------------------------------------------------------------------------------------------------
‐----‐---------------------------------------------------------------------------
---------------------------------------------------------------------------------",식품,곤약/방탄커피 외
"곰곰 콩두부, 500g, 2개",5,,"곰곰 콩두부, 550g, 2개


두부 먹을때면 곰곰콩두부만 항상 주문하고 있어요.
국산두부랑 비교해도 뒤떨어지지않는 맛이에요.

가격대비 가성비 아주 최고에요!
포장 뜯을 때마다 고소한 두부향과
깨끗한 물에 포장되 있어요~

두부요리 레시피는 너~무 많이 있지만,
저희집은 주로, 된장찌게,두부조림,
두부구이로 먹곤해요.

두부 자르려고 보면...
자꾸만 생두부가 먹고싶더 라구요.>.<
나도 모르게 손으로 두부를 뜯어먹고 있다능 ㅋㅋ 생두부로 먹어도 엄청 고소하고 맛이 좋아요^^

두부는 반찬으로 많이 먹지만,밤늦게 출출 할때면
야식으로,후라이팬에 들기름 두르고,
두부를 노릇노릇~ 구워서 간장 찍어 먹으면~

고소한 두부와 더 고소함을 주는
들기름이 만나 고소한맛 끝판왕 이에요~~~

소화도 잘되고 속도 편하고 칼로리 걱정도 없어서
맘놓고 먹네요. ㅋ

500그람 두팩이면 적지않은 양인데도
저희집 두식구, 한팩 뜯으면 두부부침
두번먹고 한팩 금방 소진 시키네요.~

두부는 어떤 요리를 해도 맛있는것 같아요.
두부 효능은 많지만 특히나,
콜레스테롤감소,뼈 건강에도 좋아서
어른 아이 할것없이 건강하게 먹을수 있어요.
건강에 좋고 맛도 좋은 콩으로 만든 두부.최고에요!

제글을 읽어 주셔서 감사합니다.(-.-)(_._)
구매 하시는데 조금이나마 도움이 되셨으면 합니다^^




‐----‐---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
‐----‐---------------------------------------------------------------------------",헬스/건강식품,곤약/방탄커피 외
"국내산 친환경 적상추, 150g, 1개",5,,"✔️국내산 친환경 적상추, 150g, 1개✔️


날씨도 추워지고 목도 칼칼~해서
삼겹살 쌈싸 먹으려고,

쿠팡에서 장보다가 삼겹살 구매 하면서
상추도 같이 구매 했어요.~


청상추만 먹다가 이번엔 적상추 사봤는데요,

청상추보다 약간 쌉쌀한맛과 부드럽고 아삭하네요.

상추는 오래 보관하면 금방 시들어서

한두끼에 먹을양만 구매하는 편이에요.~

친환경 상추라 안심하고 먹을수 있어서 좋아용~


야채 씻을때 식초물로 담궈두면,

영양까지 빠진다고 하더라구요.

수돗물에 5분담군후 흐르는 물로 씻어주면,

깨끗하게 세척 된다고 합니다!

씻어보니 이물질도 거의없고 깨끗한 편이에요~~~


상추 크기는 작은편 이구요, 한입 쌈으로

삼겹살 싸먹기 딱좋은 크기라, 저는 더 좋았어요.

좀더 작은 상추는 두장 겹쳐서 먹었어요.

두식구 두번먹기 알맞은 양이 였어요~


상추는 여러가지 영양소가 들어 있지만,

칼슘까지 들어 있다고 해서,

들기름 넣은 쌈장에 밥싸서 자주 먹어요.

고기없이 쌈싸먹어도 맛있어요 ㅎㅎ


상추 겉절이도 해먹고,비빔밥도 해먹고~여러가지

음식으로 맛있게 먹고 있어요.

건강에도 좋고 씹는맛도 좋은, 상추 많이드시고

모두 건강챙기세요 ^^~


제글을 읽어 주셔서 감사합니다.(-.-)(_._)
구매 하시는데 조금이나마 도움이 되셨으면 합니다^^







‐----‐---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
‐----‐---------------------------------------------------------------------------",헬스/건강식품,곤약/방탄커피 외
